iso3,year,esperance_vie,medecins,uhc,vaccination_dtp3,sante_mentale,services_veterinaires,maladies_animales,vaccination_animale,bien_etre_animal,faune_sauvage,qualite_air,qualite_eau,biodiversite,couverture_forestiere,traitement_eaux_usees,liberte_presse,surveillance_epidemiologique,partage_donnees,preparation_pandemies,gestion_crises
LBR,2026,62.324,0.178,49.0,,5.96625892,,8,73.13,,0,34.122745164,,1.2,78.1422342192691,,33.36,,,,
LBY,2000,70.542,,66.0,,4.631435338,,,,,,,,,0.123327687918433,,,,,,
LBY,2010,72.196,,69.0,,5.220980048,,156,0.33,,0,27.317551811,,,0.123327687918433,,,,,,
LBY,2020,72.388,,71.0,,4.963535207,,64,0.0,,2250,22.702356832,,0.2,0.123327687918433,16.63242,55.77,,,,
LBY,2026,71.121,2.042,71.0,,5.004898918,,42,0.0,,0,24.566502028,,0.2,0.123327687918433,14.41313,55.73,,,,
LCA,2000,70.779,,67.0,,7.281071749,,,,,,,,,34.4426229508197,,,,,,
LCA,2010,72.768,1.679,69.0,,7.557588349,,,,,,11.207173932,,,34.0491803278688,,,,,,
LCA,2020,72.308,4.234,78.0,,7.337119151,,,,,,9.538812555,,0.9,34.0491803278688,,,,,,
LCA,2026,72.846,4.234,75.0,,5.266228338,,,,,,8.136642457,,1.0,34.0491803278688,,,,,,
LIE,2000,76.8268292682927,,,,,,,,,,,100.0,,41.875,,,,,,
LIE,2010,81.8414634146342,,,,,,11,0.0,,0,10.795567818,100.0,,41.87,,,,,,
LIE,2020,81.6585365853659,,,,,,5,0.0,,0,7.202865634,100.0,42.6,41.875,,19.52,,,,
LIE,2026,84.2,,,,,,1,0.0,,2,6.972785758,100.0,44.8,41.875,,19.49,,,,
LKA,2000,71.179,0.413,61.0,,38.89827736,,,,,,,45.1869861975806,,34.546643278584,,,,,,
LKA,2010,74.463,0.703,67.0,,17.33740913,,922,,,0,27.920601328,46.6024525790276,,33.5452081007814,,,,,,
LKA,2020,76.928,1.167,71.0,,12.43529547,,107,,,19,19.954642858,47.6172707938771,3.4,34.1580989330747,,41.94,,,,
LKA,2026,77.672,1.136,72.0,,14.74317732,,107,,,19,22.686207754,46.9329705143603,3.7,34.0048496605238,,42.2,,,,
LSO,2000,48.783,,31.0,,12.67766028,,,,,,,8.68782833878766,,1.13702239789196,,,,,,
LSO,2010,46.045,0.069,44.0,,25.99457437,,42,18.15,,0,20.672317982,18.391221753646,,1.13702239789196,,,,,,
LSO,2020,55.133,,55.0,,33.37877087,,74,48.29,,0,20.426191474,27.5336486195485,0.5,1.13702239789196,,30.45,,,,
LSO,2026,57.798,0.235,55.0,,28.66132363,,34,0.0,,0,21.978477066,31.320241708541,23.4,1.13702239789196,3.012597561,31.61,,,,
LTU,2000,72.0195121951219,3.626,65.0,,50.40488011,,,,,,,69.8279618730749,,32.2271857051691,,,,,,
LTU,2010,73.2682926829268,3.947,71.0,,37.47441273,,580,0.0,,135,14.446016763,82.4463730122301,,34.6230554447547,,,,,,
LTU,2020,75.0292682926829,4.481,77.0,,24.51666185,,311,0.0,,873,10.108144741,95.7255376785058,17.8,35.1485148514851,93.35281,21.19,,,,
LTU,2026,77.1951219512195,4.466,78.0,,22.12233722,,848,0.0,,2364,8.897550632,96.7335742559147,18.4,35.2301501597444,95.83541107,20.15,,,,
LUX,2000,77.8731707317073,2.151,76.0,,15.06419706,,,,,,,99.831565376987,,33.6769652665025,,,,,,
LUX,2010,80.6317073170732,2.771,79.0,,11.68707205,,1,0.0,,0,11.321317135,99.8229074762893,,34.4538272103664,,,,,,
LUX,2020,82.1439024390244,,86.0,,9.686833211,,25,,,0,7.288331375,99.6376118041813,51.2,34.4538272103664,96.34825,15.46,,,,
LUX,2026,83.1951219512195,2.984,83.0,,8.224510721,,2,0.0,,2,6.954331316,99.6530550152333,39.1,34.4538272103664,98.81918335,17.56,,,,
LVA,2000,70.3146341463415,2.879,68.0,,34.82475458,,,,,,,92.5183522345632,,52.0835007311939,,,,,,
LVA,2010,73.4829268292683,3.107,72.0,,22.72206036,,66,99.13,,47,20.156510993,93.7212884034687,,54.1906246484645,,,,,,
LVA,2020,75.1853658536585,3.338,77.0,,18.00621667,,352,3.33,,727,14.191162115,96.3897162205612,17.5,54.8094166800579,93.14523,18.56,,,,
LVA,2026,76.4292682926829,3.398,77.0,,15.20641171,,475,0.0,,958,12.437317167,97.0114068663046,18.1,54.9959826450265,96.45935822,19.26,,,,
MAC,2000,80.1829268292683,,,,,,,,,,,99.9749148991883,,,,,,,,
MAC,2010,82.2731707317073,,,,,,,,,,,99.9862791306625,,,,,,,,
MAC,2020,84.1292682926829,,,,,,,,,,,100.0,,,,,,,,
MAC,2026,83.3317073170732,,,,,,,,,,,100.0,,,,,,,,
MAF,2000,76.793,,,,,,,,,,,96.7,,,,,,,,
MAF,2010,78.752,,,,,,,,,,,96.6978902335304,,,,,,,,
MAF,2020,80.085,,,,,,,,,,,96.6421911801898,92.0,24.8,,,,,,
MAF,2026,80.438,,,,,,,,,,,96.6254814641877,92.3,24.8,,,,,,
MAR,2000,66.794,,55.0,,4.511956796,,,,,,,40.6892711371886,,12.3382030024647,,,,,,
MAR,2010,70.821,,63.0,,3.998060491,,2443,0.0,,4,14.119526148,52.7236461074909,,12.7146986332064,,,,,,
MAR,2020,73.133,,65.0,,2.901187292,,447,0.0,,35100,14.47619289,73.2677313316826,2.8,12.8668832623796,36.14309,42.88,,,,
MAR,2026,75.493,0.74,65.0,,2.913031537,,447,0.0,,35100,14.841048496,79.9818072279602,1.4,12.9371068787811,75.3314743,43.94,,,,
MCO,2000,82.121,,77.0,,,,,,,,,100.0,,0.0,,,,,,
MCO,2010,84.644,,81.0,,,,,,,,12.684347462,100.0,,0.0,,,,,,
MCO,2020,86.089,8.609,85.0,,,,,,,,9.02976629,100.0,99.4,0.0,96.8,,,,,
MCO,2026,86.497,8.609,85.0,,,,,,,,8.724717478,100.0,99.5,0.0,93.89298248,,,,,
MDA,2000,67.462,2.437,67.0,,19.16060099,,,,,,,40.3735167134777,,10.4744525547445,,,,,,
MDA,2010,69.876,2.743,69.0,,21.80590329,,167,0.0,,30,16.374453171,62.3286470555659,,11.400304414003,,,,,,
MDA,2020,69.914,4.038,70.0,,11.61622738,,146,0.0,,243,10.827424518,74.375379039136,4.2,11.7532218728523,38.49442,31.16,,,,
MDA,2026,71.332,4.016,71.0,,14.14251766,,90,100.0,,103,9.755389627,75.8158908711072,11.5,11.7370179167932,41.42943573,31.61,,,,
MDG,2000,57.974,,15.0,,5.810201037,,,,,,,7.33460242669274,,22.4071774942394,,,,,,
MDG,2010,62.597,0.186,27.0,,5.943667279,,121,0.0,,0,17.210416748,13.3282583568259,,21.601231213674,,,,,,
MDG,2020,62.706,,33.0,,6.300689941,,0,,,0,16.739694836,19.7709075856246,3.1,21.3644035751117,9.30359,27.68,,,,
MDG,2026,63.835,0.172,33.0,,6.090277077,,0,0.0,,0,17.405702388,22.0559944937861,5.1,21.2962600550017,10.94676018,28.24,,,,
MDV,2000,70.892,,52.0,,2.915717841,,,,,,,,,2.73333333333333,,,,,,
MDV,2010,76.756,1.455,67.0,,2.712654115,,,,,,11.351803262,,,2.73333333333333,,,,,,
MDV,2020,78.713,,68.0,,1.931773769,,,,,,8.010797186,,0.1,2.73333333333333,,29.93,,,,
MDV,2026,81.285,2.235,71.0,,1.468553664,,,,,,9.63051567,,0.1,2.75167785234899,,29.13,,,,
MEX,2000,72.562,1.631,68.0,,3.703268395,,,,,,,40.0145852120453,,35.1764963090614,,,,,,
MEX,2010,73.718,2.007,70.0,,4.489416979,,11665,0.0,,11,21.035087837,41.3894529576134,,34.4367447722421,,,,,,
MEX,2020,70.449,2.425,78.0,,6.357559868,,5089,0.0,,62,16.934503125,42.6210724907528,18.9,33.7930502327735,60.09313,45.45,,,,
MEX,2026,75.264,2.588,79.0,,6.950209099,,221,0.0,,6,17.782525621,42.9666311513801,19.9,33.5959176419147,64.11196899,46.71,,,,
MHL,2000,63.323,0.471,65.0,,,,,,,,,,,52.2222222222222,,,,,,
MHL,2010,64.498,0.615,66.0,,,,,,,,6.959335775,,,52.2222222222222,,,,,,
MHL,2020,65.387,,66.0,,,,,,,,6.236123103,,0.3,52.2222222222222,,,,,,
MHL,2026,67.075,0.467,66.0,,,,,,,,5.768322436,,0.3,52.2222222222222,,,,,,
MKD,2000,72.9463414634147,2.166,57.0,,7.445192693,,,,,,,80.3754908619152,,37.6543452615022,,,,,,
MKD,2010,74.9975609756098,2.701,61.0,,5.67794379,,349,0.0,,0,40.891489251,80.3535003936893,,38.0820777160983,,,,,,
MKD,2020,74.3951219512195,3.343,67.0,,5.214060765,,477,0.0,,8,27.904851031,80.5914632613893,9.0,39.7101506740682,9.12154,31.28,,,,
MKD,2026,76.6165853658537,2.944,69.0,,5.78062186,,40,0.0,,0,25.085926717,80.7905414925805,29.0,39.7101506740682,4.863628387,31.67,,,,
MLI,2000,50.605,0.044,24.0,,4.030124465,,,,,,,,,10.896663634352,,,,,,
MLI,2010,55.993,0.096,37.0,,4.140512612,,19,97.39,,0,40.393339037,,,10.896663634352,,,,,,
MLI,2020,58.858,,42.0,,4.052980501,,4,100.0,,0,41.509510632,,7.5,10.896663634352,,34.12,,,,
MLI,2026,60.675,0.188,41.0,,4.156531094,,4,100.0,,0,41.481061997,,7.5,10.896663634352,6.265712261,33.5,,,,
MLT,2000,78.3487804878049,2.561,75.0,,6.796228427,,,,,,,100.0,,1.09375,,,,,,
MLT,2010,81.3975609756098,3.026,78.0,,7.611234453,,97,0.0,,0,17.219784666,99.9813815162564,,1.09375,,,,,,
MLT,2020,82.0975609756098,4.164,81.0,,5.688551066,,1,0.0,,2,10.35319975,99.8709422773618,7.6,1.4375,15.35631,30.16,,,,
MLT,2026,82.9560975609756,4.513,82.0,,6.467076193,,1,0.0,,2,11.360290817,99.8267685287143,8.0,1.4375,7.039660454,30.46,,,,
MMR,2000,60.357,0.302,32.0,,3.933446885,,,,,,,27.1340464363073,,53.3526792545215,,,,,,
MMR,2010,63.479,0.539,47.0,,3.286645566,,268,8.36,,4,34.672798143,43.7094949448561,,48.1293818693935,,,,,,
MMR,2020,66.612,,53.0,,2.893261905,,7,0.0,,0,21.653579449,58.8155290564683,3.9,43.7340309804342,,44.77,,,,
MMR,2026,67.095,0.757,52.0,,2.894005987,,7,0.0,,0,29.46784618,59.7239750772507,4.1,42.4023779245254,15.18865585,46.14,,,,
MNE,2000,73.3968048780488,1.823,65.0,,16.14033726,,,,,,,,,,,,,,,
MNE,2010,75.990243902439,2.019,67.0,,13.88874284,,165,0.0,,59,24.09742122,84.3841802901866,,61.4869888475836,,,,,,
MNE,2020,75.9317073170732,2.831,69.0,,15.19570679,,81,0.0,,5,17.728897866,85.4220228024924,9.0,61.4869888475836,45.0727,33.83,,,,
MNE,2026,77.890243902439,2.783,70.0,,11.30898137,,5,0.0,,0,15.236107802,85.5009117879106,16.3,61.4869888475836,31.07913017,34.33,,,,
MNG,2000,63.2104878048781,2.647,62.0,,16.24362228,,,,,,,17.7167712312616,,9.21774776141672,,,,,,
MNG,2010,68.5056097560976,2.775,67.0,,19.92252089,,217,100.0,,1685,79.460094377,29.130397081474,,9.10805179300629,,,,,,
MNG,2020,71.3490243902439,3.778,71.0,,18.83673024,,,,,,54.280272283,39.012436356762,19.8,9.09965848797644,10.43006,29.61,,,,
MNG,2026,72.3980487804878,4.13,70.0,,18.49847155,,5,0.0,,0,46.848521841,43.360722296887,19.8,9.09172405879304,53.15664291,28.97,,,,
MNP,2000,74.9,,,,,,,,,,,79.6435056273777,,69.4782608695652,,,,,,
MNP,2010,77.8,,,,,,,,,,,80.7039742244223,,65.9130434782609,,,,,,
MNP,2020,78.03,,,,,,,,,,,81.4545454545454,32.0,52.9565217391304,,,,,,
MNP,2026,78.947,,,,,,,,,,,81.4545454545454,32.4,52.9565217391304,,,,,,
MOZ,2000,49.476,0.024,23.0,,6.501400809,,,,,,,8.94746843395167,,52.3767135481574,,,,,,
MOZ,2010,55.04,0.05,33.0,,9.098607625,,113,8.16,,0,12.834027308,14.5163125982336,,49.5589155370177,,,,,,
MOZ,2020,61.39,0.084,48.0,,10.7921109,,39,0.0,,0,12.727057647,23.2615683806594,18.0,46.7251964699,,33.79,,,,
MOZ,2026,63.797,0.175,50.0,,10.60588832,,39,0.0,,0,13.32212116,27.5429456975996,18.0,45.8130349195046,21.66843605,35.39,,,,
MRT,2000,61.044,,23.0,,2.734138153,,,,,,,,,0.409081206946735,,,,,,
MRT,2010,65.661,0.161,33.0,,2.629338199,,16,49.81,,0,46.030864558,,,0.356301542640924,,,,,,
MRT,2020,66.794,0.203,38.0,,2.674436879,,6,0.0,,0,52.233176514,,1.1,0.303483069758417,,32.54,,,,
MRT,2026,68.713,0.261,40.0,,2.707818963,,6,0.0,,0,49.674493091,,1.0,0.287611138061512,,32.25,,,,
MUS,2000,71.6634146341463,0.888,67.0,,12.13651993,,,,,,,,,20.6551724137931,,,,,,
MUS,2010,72.9673170731707,1.169,70.0,,7.907038162,,0,,,0,8.620849376,,,18.9113300492611,,,,,,
MUS,2020,74.1770731707317,2.689,77.0,,11.40563479,,,,,,8.592582933,,0.0,19.4141211817727,13.29201,28.0,,,,
MUS,2026,73.7890243902439,1.436,75.0,,10.52018897,,0,,,0,8.156927535,,0.0,19.4742113169755,26.92946434,28.74,,,,
MWI,2000,46.17,,25.0,,7.490184233,,,,,,,6.94543528290509,,32.6866779804837,,,,,,
MWI,2010,57.787,,41.0,,6.600354958,,66,0.0,,7,15.866610547,11.0550652027482,,28.2318625371235,,,,,,
MWI,2020,65.216,0.049,52.0,,7.068312324,,7,32.22,,17,15.813164634,16.4217325295187,22.9,23.7770470937633,6.47575,29.32,,,,
MWI,2026,67.561,0.054,52.0,,7.568460141,,5,0.35,,0,16.644719934,18.1816539742083,23.1,22.4406024607552,6.435644627,28.8,,,,
MYS,2000,72.732,0.68,71.0,,4.404794181,,,,,,,91.8344198203271,,59.9341043981129,,,,,,
MYS,2010,75.376,1.151,77.0,,4.379653225,,92,100.0,,16,25.199851355,93.3258601828587,,57.6705219905646,,,,,,
MYS,2020,76.057,2.183,80.0,,4.262402993,,270,14.23,,0,15.745153039,94.3646420156887,7.5,58.1769593669152,87.8246,33.12,,,,
MYS,2026,76.821,2.341,80.0,,5.654029414,,21,0.0,,0,19.630686129,94.700361858312,8.4,57.7190381981434,90.60617828,39.47,,,,
NAM,2000,52.946,,49.0,,9.714757707,,,,,,,,,9.78887633762101,,,,,,
NAM,2010,56.093,,58.0,,8.503027447,,373,41.25,,343,14.539613405,,,8.92636859429849,,,,,,
NAM,2020,64.071,0.38,61.0,,8.36008256,,107,0.0,,29,14.816095555,,23.2,8.06386570953127,,19.25,,,,
NAM,2026,67.516,0.553,66.0,,8.589052874,,1,0.0,,1,15.411734032,,24.4,7.80511120018463,,19.72,,,,
NCL,2000,73.574,,,,,,,,,,,87.0439625056997,,45.8342450765864,,,,,,
NCL,2010,75.992,,,,,,0,,,0,,92.4026339150797,,45.8982494529541,,,,,,
NCL,2020,77.049,,,,,,28,1.25,,0,,96.6382003261782,95.8,45.8435448577681,,,,,,
NCL,2026,78.921,,,,,,28,1.25,,0,,96.8652854148107,96.0,45.8271334792123,,,,,,
NER,2000,49.172,,19.0,,3.874369642,,,,,,,,,1.04847240862083,,,,,,
NER,2010,57.08,,31.0,,4.134536091,,537,100.0,,0,53.896878309,,,0.950422357306387,,,,,,
NER,2020,59.89,0.035,32.0,,4.334452426,,1,0.0,,0,58.63796782,,18.2,0.852372305991948,4.00021,28.25,,,,
NER,2026,61.433,0.038,39.0,,4.475997955,,1,0.0,,0,58.264531556,,21.0,0.822957290597616,6.838807106,28.44,,,,
NGA,2000,47.143,0.269,30.0,,5.274411271,,,,,,,12.6118684736768,,27.3318620507922,,,,,,
NGA,2010,51.315,,39.0,,5.075489538,,174,0.0,,0,43.553561093,21.1833429660027,,25.5388078219529,,,,,,
NGA,2020,53.072,,45.0,,4.555855188,,436,8.74,,0,52.589034668,27.7949019396912,11.6,23.7457865322749,48.2916,35.63,,,,
NGA,2026,54.635,0.38,47.0,,4.993339664,,10,0.0,,0,53.527337894,29.904599188308,11.6,23.2078900271199,40.66710663,39.69,,,,
NIC,2000,66.36,,59.0,,7.587932117,,,,,,,,,44.8672095728768,,,,,,
NIC,2010,71.761,0.739,66.0,,5.449969674,,450,0.0,,40,22.135919426,,,34.8026425128802,,,,,,
NIC,2020,70.766,,71.0,,3.648018621,,432,0.0,,0,18.513907744,,10.0,28.315855077281,,35.81,,,,
NIC,2026,75.1,0.682,70.0,,4.244047393,,432,0.0,,0,19.135421387,,10.1,25.8229183978727,29.30426598,39.98,,,,
NLD,2000,77.9878048780488,2.423,77.0,,9.520174685,,,,,,,99.9973474513114,,10.6486966824645,,,,,,
NLD,2010,80.7024390243902,2.936,81.0,,9.833795574,,188,0.0,,11,14.571446517,99.9815775711198,,11.0726356359324,,,,,,
NLD,2020,81.3585365853659,3.805,85.0,,11.06350393,,125,0.0,,240,9.611731595,99.9658114868951,25.3,10.974160974161,99.81056,9.96,,,,
NLD,2026,81.9658536585366,3.876,85.0,,11.50394113,,188,0.0,,406,9.251888292,99.9595063956065,29.8,11.0574428274428,99.80847168,9.67,,,,
NOR,2000,78.6341463414634,3.38,73.0,,12.83060126,,,,,,,99.6780208850897,,33.1641313751903,,,,,,
NOR,2010,80.9975609756098,4.114,84.0,,11.83675822,,49,0.0,,20,9.016860437,99.4541863638886,,33.1340145217991,,,,,,
NOR,2020,83.209756097561,4.682,88.0,,12.52131129,,224,0.0,,21,6.659546358,99.1743987415084,5.7,33.4353596771758,75.65636,7.84,,,,
NOR,2026,83.1609756097561,4.975,89.0,,13.188877,,63,0.0,,124,5.74151307,99.0624830632163,5.4,33.5009745518434,73.95063782,6.72,,,,
NPL,2000,62.642,,18.0,,9.916516115,,,,,,,26.8055431360027,,40.3261946285316,,,,,,
NPL,2010,66.772,,37.0,,10.08012711,,1533,0.0,,183,63.457378479,29.3454692018441,,41.5907220090687,,,,,,
NPL,2020,69.106,0.857,51.0,,9.803033525,,294,89.14,,3,45.048901972,17.6978434094127,23.6,41.5907220090687,37.20054,35.1,,,,
NPL,2026,70.636,1.011,58.0,,10.13987037,,111,0.11,,40,45.805389018,16.4868856683866,23.6,41.5907220090687,29.58116531,34.62,,,,
NRU,2000,59.574,,39.0,,,,,,,,,18.6480624278685,,0.0,,,,,,
NRU,2010,60.074,1.1,54.0,,,,,,,,7.065237732,18.6543539625423,,0.0,,,,,,
NRU,2020,61.527,,60.0,,,,,,,,5.857649322,18.6606454972161,,0.0,,,,,,
NRU,2026,62.279,1.273,62.0,,,,,,,,5.200010685,18.6631621110857,0.0,0.0,35.51222992,,,,,
NZL,2000,78.6365853658537,2.233,81.0,,12.55886869,,,,,,,84.3935708730914,,37.4100489916828,,,,,,
NZL,2010,80.9048780487805,2.625,86.0,,12.54098349,,669,0.0,,26,5.6214718,89.2971432582876,,37.4012380843872,,,,,,
NZL,2020,82.2560975609756,3.442,89.0,,11.34767505,,1555,0.0,,2,5.96210999,99.1042896753474,30.6,37.5701264669021,85.14296,10.69,,,,
NZL,2026,82.009756097561,3.611,89.0,,11.92407609,,2,0.0,,4,5.685662943,100.0,30.6,37.7892841137822,84.53193665,10.04,,,,
OMN,2000,73.643,1.428,73.0,,2.331354825,,,,,,,83.8983284558413,,0.00969305331179321,,,,,,
OMN,2010,77.184,2.126,74.0,,1.814582878,,4496,,,2,31.622337835,86.1146623783512,,0.00969305331179321,,,,,,
OMN,2020,77.763,2.003,73.0,,1.208177022,,876,,,14,30.106175079,90.5571630402907,1.0,0.00807754442649435,,43.42,,,,
OMN,2026,80.246,1.992,73.0,,0.908916013,,876,,,14,32.692014961,91.1011744135751,20.8,0.00762261712439418,,43.37,,,,
PAK,2000,61.903,0.593,36.0,,6.947974864,,,,,,,42.5792292071787,,5.85209111664591,,,,,,
PAK,2010,64.378,0.727,42.0,,6.338659128,,0,,,0,65.474614409,43.695400684781,,5.31046336654213,,,,,,
PAK,2020,65.701,,54.0,,5.431624603,,4072,0.0,,0,44.912608908,44.7614606090532,9.8,4.83330738895807,,45.52,,,,
PAK,2026,67.799,1.16,56.0,,5.639594952,,4072,0.0,,0,44.358612281,44.9737364064737,15.2,4.67242631797426,38.10948,46.86,,,,
PAN,2000,73.443,,70.0,,4.662077798,,,,,,,,,59.7543718052193,,,,,,
PAN,2010,76.417,1.411,73.0,,3.937270198,,1262,4.05,,0,13.446641438,,,58.2188592951305,,,,,,
PAN,2020,76.33,1.63,82.0,,2.447024286,,447,0.04,,0,11.87332845,,15.3,56.8056079805878,,29.78,,,,
PAN,2026,79.775,1.625,82.0,,3.289973922,,447,0.04,,0,12.124449375,,27.2,56.3439727689404,,29.94,,,,
PER,2000,69.821,,62.0,,1.037325439,,,,,,,45.0009270928098,,58.8264296875,,,,,,
PER,2010,72.886,,65.0,,1.093943553,,26752,26.99,,0,25.086101808,48.5190810583611,,57.85140625,,,,,,
PER,2020,73.832,1.436,70.0,,1.499755461,,428,17.0,,0,21.628303274,51.3005036126234,13.3,56.5081015625,,30.94,,,,
PER,2026,77.941,1.688,68.0,,1.537804683,,50,0.0,,0,19.931780533,49.4283962319206,16.5,56.103020234375,52.42102814,31.71,,,,
PHL,2000,67.789,1.194,56.0,,2.010739728,,,,,,,41.7281476997069,,24.5137337760338,,,,,,
PHL,2010,68.883,0.543,59.0,,2.847638311,,556,,,0,24.834291853,45.4229968618347,,22.9389945333199,,,,,,
PHL,2020,70.097,0.752,69.0,,3.170719815,,491,0.0,,0,16.139793529,47.5475307294707,3.1,24.1090317604051,42.94676,43.54,,,,
PHL,2026,69.946,0.792,69.0,,3.492605002,,262,0.0,,0,18.610815374,48.4840577441825,3.6,24.4600731126539,68.04774475,45.64,,,,
PLW,2000,64.499,,69.0,,,,,,,,,65.4225896592914,,86.0434782608696,,,,,,
PLW,2010,68.347,1.576,72.0,,,,,,,,5.484483791,75.8554777752529,,88.1739130434783,,,,,,
PLW,2020,68.689,1.798,75.0,,,,,,,,5.559333324,87.9421604526172,100.0,90.0217391304348,,,,,,
PLW,2026,69.383,1.808,75.0,,,,,,,,5.663724525,90.7752173469518,98.0,90.5434782608696,,,,,,
PNG,2000,61.609,0.05,24.0,,1.731793804,,,,,,,,,80.1085684317449,,,,,,
PNG,2010,63.056,0.049,26.0,,1.705346673,,,,,,7.918438427,,,79.8897789603851,,,,,,
PNG,2020,65.075,,28.0,,1.694702815,,4,0.0,,0,7.365463666,,0.7,79.1762575630438,,23.93,,,,
PNG,2026,66.256,0.061,32.0,,1.817868107,,4,0.0,,0,6.934710783,,0.7,78.9541359360509,7.294061184,24.88,,,,
POL,2000,73.7487804878049,2.223,67.0,,17.0259463,,,,,,,,,29.5765451043129,,,,,,
POL,2010,76.2463414634146,2.184,75.0,,18.65997904,,10025,0.1,,695,27.753673323,92.5556548838142,,30.4590570719603,,,,,,
POL,2020,76.4,3.303,79.0,,13.8754845,,12035,0.01,,12132,17.935125417,90.7561144603172,38.0,30.9770358997811,81.85183,28.65,,,,
POL,2026,78.409756097561,4.031,82.0,,13.66797343,,1928,0.0,,5103,15.937248748,88.6755462509034,38.1,31.0804192379273,79.25460052,28.84,,,,
PRI,2000,75.514,,,,,,,,,,,75.1319512677845,,48.3821871476888,,,,,,
PRI,2010,78.717,,,,,,,,,,,81.6291143048325,,55.4058624577227,,,,,,
PRI,2020,80.009,,,,,,,,,,,99.6686852766851,2.1,55.95603156708,,,,,,
PRI,2026,81.902,,,,,,,,,,,98.9402618391431,2.3,56.1217587373168,,,,,,
PRK,2000,60.911,,70.0,,8.549553101,,,,,,,68.9994662780504,,53.6059297400548,,,,,,
PRK,2010,70.246,,75.0,,9.815290423,,26,0.0,,0,49.034337083,67.8420008590283,,51.8427871439249,,,,,,
PRK,2020,72.783,,80.0,,9.288068757,,,,,,27.577285638,66.3808962987726,1.3,50.0788971015696,,85.82,,,,
PRK,2026,73.743,3.628,77.0,,9.308297702,,26,0.0,,0,25.837702146,66.6121349621259,1.3,49.5507017689561,,81.28,,,,
PRT,2000,76.3146341463415,3.207,81.0,,7.497800742,,,,,,,93.6960057186934,,35.8579234972678,,,,,,
PRT,2010,79.0268292682927,3.982,83.0,,13.57589006,,355,0.0,,838,11.387731232,94.156957666363,,35.5060596134949,,,,,,
PRT,2020,81.3292682926829,5.576,83.0,,12.08416039,,102,0.0,,2,7.872579853,94.9780959763413,17.1,36.154994891142,73.58287,11.83,,,,
PRT,2026,82.3829268292683,5.851,83.0,,11.51811295,,2,0.0,,4,7.119793268,95.2173479483637,17.2,36.154994891142,85.33273315,10.11,,,,
PRY,2000,70.026,1.17,62.0,,3.298783178,,,,,,,49.8514492982787,,57.8697457840423,,,,,,
PRY,2010,72.551,,70.0,,4.154941676,,711,5.83,,0,22.659166625,57.2441160582428,,49.2580166121319,,,,,,
PRY,2020,72.72,1.296,79.0,,6.281321735,,834,0.0,,6,20.066675937,63.7094591950596,14.3,40.5292222501888,,32.97,,,,
PRY,2026,73.982,3.893,79.0,,6.355056951,,834,0.0,,6,16.441592355,64.3647197417661,14.9,38.5449252640128,27.35703087,33.52,,,,
PSE,2000,70.298,,,,,,,,,,,74.5546544605572,,1.50830564784053,,,,,,
PSE,2010,73.302,,,,,,876,58.07,,2,,78.5194462308053,,1.65282392026578,,,,,,
PSE,2020,74.998,,,,,,285,100.0,,0,,80.5785113470135,8.4,1.6843853820598,,44.09,,,,
PSE,2026,69.213,2.168,,,,,2,0.0,,0,,80.6420172046077,10.0,1.68298755186722,,43.18,,,,
PYF,2000,79.0,1.697,,,,,,,,,,90.448717948718,,42.7974647075771,,,,,,
PYF,2010,81.141,,,,,,64,0.0,,0,,90.448717948718,,43.0596369922213,,,,,,
PYF,2020,82.459,,,,,,,,,,,90.448717948718,0.0,43.0596369922213,,,,,,
PYF,2026,84.192,1.697,,,,,64,0.0,,0,,90.448717948718,87.3,43.0596369922213,,,,,,
QAT,2000,75.25,,81.0,,13.18396449,,,,,,,96.3402204469615,,0.0,,,,,,
QAT,2010,79.444,4.048,80.0,,9.469755671,,8,0.0,,0,59.63783446,97.0314980330812,,0.0,,,,,,
QAT,2020,80.409,,83.0,,5.279442379,,74,100.0,,0,55.552377146,95.7997751703479,5.8,0.0,99.54709,42.51,,,,
QAT,2026,82.522,3.022,84.0,,4.697620874,,74,100.0,,0,59.55969,95.345241877961,5.8,0.0,99.94572449,42.6,,,,
ROU,2000,71.1634146341463,1.961,63.0,,12.80630231,,,,,,,81.6520205626933,,27.7132036045449,,,,,,
ROU,2010,73.4585365853659,2.485,70.0,,13.20469753,,3253,0.0,,367,20.914712836,81.8855216428082,,28.3199304499022,,,,,,
ROU,2020,74.2536585365854,3.307,76.0,,9.744292211,,1373,0.0,,2194,14.078958116,81.9888292500409,24.4,30.1158292767733,48.32247,25.91,,,,
ROU,2026,76.4585365853659,3.625,77.0,,9.623966182,,537,0.89,,862,11.808681822,82.182992939047,24.3,30.1158292767733,30.68273735,24.91,,,,
RUS,2000,65.4836585365854,4.636,68.0,,53.05820987,,,,,,,75.3492293080432,,49.4018499097143,,,,,,
RUS,2010,68.8412195121951,4.973,75.0,,35.78192889,,5567,0.0,,2757,13.194429895,75.5583605375242,,49.7735892145447,,,,,,
RUS,2020,71.3387804878049,3.807,80.0,,21.01110647,,3065,0.0,,2030,8.944149963,75.9851227038568,8.6,49.7843605035639,12.92399,48.92,,,,
RUS,2026,73.4404878048781,5.111,81.0,,21.37479131,,2,0.0,,6,8.090098189,76.2607294162414,8.6,49.7843605035639,21.4458046,48.71,,,,
RWA,2000,47.798,,18.0,,13.4615879,,,,,,,,,11.6335630320227,,,,,,
