Année,Semestre,Région mondiale,Pays,Division administrative,Maladie,Génotype/sérotype/sous-type,Catégorie animale,Event_id,Espèce,Outbreak_id,Nouveaux foyers,Sensibles,Unités de mesure,Cas,Mis à mort et éliminés,Abattus/mis a mort à des fins commerciales,Morts,Vaccinés
2010,Jan-Jui 2010,Europe,Russie,"Penzenskaya Oblast","Mycoplasma gallisepticum (Inf. à) (Mycoplasmose aviaire)","",Tous,-,"",-,1,-,-,-,-,-,-,-
2010,Jan-Jui 2010,Europe,Russie,"Penzenskaya Oblast","Rage (Inf. par le virus de la)","",Domestique,-,"Chats",-,-,-,Animal,14,-,-,14,-
2010,Jan-Jui 2010,Europe,Russie,"Penzenskaya Oblast","Rage (Inf. par le virus de la)","",Domestique,-,"Chiens",-,-,-,Animal,13,-,-,13,-
2010,Jan-Jui 2010,Europe,Russie,"Penzenskaya Oblast","Rage (Inf. par le virus de la)","",Domestique,-,"Bovins",-,-,-,Animal,9,-,-,9,-
2010,Jan-Jui 2010,Europe,Russie,"Penzenskaya Oblast","Rage (Inf. par le virus de la)","",Domestique,-,"Equidés",-,-,-,Animal,2,-,-,2,-
2010,Jan-Jui 2010,Europe,Russie,"Penzenskaya Oblast","Rage (Inf. par le virus de la)","",Domestique,-,"Ovins et caprins (cheptel mixte)",-,-,-,Animal,1,-,-,1,-
2010,Jan-Jui 2010,Europe,Russie,"Penzenskaya Oblast","Rage (Inf. par le virus de la)","",Sauvage,-,"Faune sauvage (espèce non spécifiée)",-,-,-,Animal,54,-,-,54,-
2010,Jan-Jui 2010,Europe,Russie,"Penzenskaya Oblast","Rage (Inf. par le virus de la)","",Tous,-,"",-,87,-,-,-,-,-,-,-
2010,Jan-Jui 2010,Europe,Russie,"Permskiy Kray","Brucella melitensis (Inf. à)","",Domestique,-,"Ovins et caprins (cheptel mixte)",-,-,-,Animal,-,1,-,-,-
2010,Jan-Jui 2010,Europe,Russie,"Permskiy Kray","Leucose bovine enzootique","",Domestique,-,"Bovins",-,-,-,Animal,17,77,-,-,-
2010,Jan-Jui 2010,Europe,Russie,"Permskiy Kray","Pestivirus bovins (Diarrhée virale bovine) (Inf. par des)","",Domestique,-,"Bovins",-,-,-,Animal,30,-,-,-,-
2010,Jan-Jui 2010,Europe,Russie,"Permskiy Kray","Pestivirus bovins (Diarrhée virale bovine) (Inf. par des)","",Tous,-,"",-,1,-,-,-,-,-,-,-
2010,Jan-Jui 2010,Europe,Russie,"Primorskiy Kray","Brucella abortus (Inf. à)","",Domestique,-,"Bovins",-,-,-,Animal,12,12,-,-,-
2010,Jan-Jui 2010,Europe,Russie,"Primorskiy Kray","Brucella abortus (Inf. à)","",Tous,-,"",-,2,-,-,-,-,-,-,-
2010,Jan-Jui 2010,Europe,Russie,"Primorskiy Kray","Brucella melitensis (Inf. à)","",Domestique,-,"Ovins et caprins (cheptel mixte)",-,-,-,Animal,1,1,-,-,-
2010,Jan-Jui 2010,Europe,Russie,"Primorskiy Kray","Leptospirose","",Domestique,-,"Suidés",-,-,-,Animal,5,-,-,-,-
2010,Jan-Jui 2010,Europe,Russie,"Primorskiy Kray","Leptospirose","",Tous,-,"",-,1,-,-,-,-,-,-,-
2010,Jan-Jui 2010,Europe,Russie,"Primorskiy Kray","Leucose bovine enzootique","",Domestique,-,"Bovins",-,-,-,Animal,31,9,-,-,-
2010,Jan-Jui 2010,Europe,Russie,"Primorskiy Kray","Leucose bovine enzootique","",Tous,-,"",-,4,-,-,-,-,-,-,-
2010,Jan-Jui 2010,Europe,Russie,"Primorskiy Kray","Melissococcus plutonius (Inf. des abeilles mellifères à) (Loque européenne)","",Domestique,-,"Abeilles",-,-,-,Hives,15,-,-,-,-
2010,Jan-Jui 2010,Europe,Russie,"Primorskiy Kray","Melissococcus plutonius (Inf. des abeilles mellifères à) (Loque européenne)","",Tous,-,"",-,1,-,-,-,-,-,-,-
2010,Jan-Jui 2010,Europe,Russie,"Pskovskaya Oblast","Leptospirose","",Domestique,-,"Bovins",-,-,-,Animal,-,-,-,-,-
2010,Jan-Jui 2010,Europe,Russie,"Pskovskaya Oblast","Leucose bovine enzootique","",Domestique,-,"Bovins",-,-,-,Animal,337,74,-,19,-
2010,Jan-Jui 2010,Europe,Russie,"Pskovskaya Oblast","Rage (Inf. par le virus de la)","",Domestique,-,"Chats",-,-,-,Animal,2,-,-,2,-
2010,Jan-Jui 2010,Europe,Russie,"Pskovskaya Oblast","Rage (Inf. par le virus de la)","",Domestique,-,"Chiens",-,-,-,Animal,2,-,-,2,-
2010,Jan-Jui 2010,Europe,Russie,"Pskovskaya Oblast","Rage (Inf. par le virus de la)","",Sauvage,-,"Faune sauvage (espèce non spécifiée)",-,-,-,Animal,11,-,-,11,-
2010,Jan-Jui 2010,Europe,Russie,"Pskovskaya Oblast","Rage (Inf. par le virus de la)","",Tous,-,"",-,15,-,-,-,-,-,-,-
2010,Jan-Jui 2010,Europe,Russie,"Respublika Adygeya","Peste porcine africaine  (Inf. par le virus de la)","",Domestique,-,"Suidés",-,-,126,Animal,12,114,0,12,-
2010,Jan-Jui 2010,Europe,Russie,"Respublika Adygeya","Peste porcine africaine  (Inf. par le virus de la)","",Sauvage,-,"Faune sauvage (espèce non spécifiée)",-,-,-,Animal,3,0,0,3,-
2010,Jan-Jui 2010,Europe,Russie,"Respublika Adygeya","Peste porcine africaine  (Inf. par le virus de la)","",Tous,-,"",-,4,-,-,-,-,-,-,-
2010,Jan-Jui 2010,Europe,Russie,"Respublika Adygeya","Rage (Inf. par le virus de la)","",Domestique,-,"Chiens",-,-,-,Animal,3,-,-,3,-
2010,Jan-Jui 2010,Europe,Russie,"Respublika Adygeya","Rage (Inf. par le virus de la)","",Tous,-,"",-,3,-,-,-,-,-,-,-
2010,Jan-Jui 2010,Europe,Russie,"Respublika Altay","Brucella abortus (Inf. à)","",Domestique,-,"Bovins",-,-,-,Animal,-,-,-,-,-
2010,Jan-Jui 2010,Europe,Russie,"Respublika Altay","Épididymite ovine (Brucella ovis)","",Domestique,-,"Ovins",-,-,-,Animal,11,-,-,-,-
2010,Jan-Jui 2010,Europe,Russie,"Respublika Altay","Leucose bovine enzootique","",Domestique,-,"Bovins",-,-,-,Animal,1,-,-,-,-
2010,Jan-Jui 2010,Europe,Russie,"Respublika Altay","Rage (Inf. par le virus de la)","",Domestique,-,"Chiens",-,-,-,Animal,5,-,-,5,-
2010,Jan-Jui 2010,Europe,Russie,"Respublika Altay","Rage (Inf. par le virus de la)","",Tous,-,"",-,3,-,-,-,-,-,-,-
2010,Jan-Jui 2010,Europe,Russie,"Respublika Altay","Tuberculose bovine (-2018)","",Domestique,-,"Cervidés",-,-,-,Animal,1,-,-,-,-
2010,Jan-Jui 2010,Europe,Russie,"Respublika Altay","Tuberculose bovine (-2018)","",Tous,-,"",-,1,-,-,-,-,-,-,-
2010,Jan-Jui 2010,Europe,Russie,"Respublika Bashkortostan","Brucella abortus (Inf. à)","",Domestique,-,"Bovins",-,-,-,Animal,10,10,-,-,-
2010,Jan-Jui 2010,Europe,Russie,"Respublika Bashkortostan","Choléra aviaire (-2011)","",Domestique,-,"Oiseaux",-,-,-,Animal,5,-,-,5,-
2010,Jan-Jui 2010,Europe,Russie,"Respublika Bashkortostan","Choléra aviaire (-2011)","",Tous,-,"",-,1,-,-,-,-,-,-,-
2010,Jan-Jui 2010,Europe,Russie,"Respublika Bashkortostan","Lagovirus pathogènes du lapin (Inf. par des) (Maladie hémorragique du lapin)","",Domestique,-,"Lapins",-,-,-,Animal,396,-,-,164,-
2010,Jan-Jui 2010,Europe,Russie,"Respublika Bashkortostan","Lagovirus pathogènes du lapin (Inf. par des) (Maladie hémorragique du lapin)","",Tous,-,"",-,3,-,-,-,-,-,-,-
2010,Jan-Jui 2010,Europe,Russie,"Respublika Bashkortostan","Leucose bovine enzootique","",Domestique,-,"Bovins",-,-,-,Animal,146,1,-,-,-
2010,Jan-Jui 2010,Europe,Russie,"Respublika Bashkortostan","Rage (Inf. par le virus de la)","",Domestique,-,"Bovins",-,-,-,Animal,50,-,-,50,-
2010,Jan-Jui 2010,Europe,Russie,"Respublika Bashkortostan","Rage (Inf. par le virus de la)","",Domestique,-,"Chiens",-,-,-,Animal,33,-,-,33,-
2010,Jan-Jui 2010,Europe,Russie,"Respublika Bashkortostan","Rage (Inf. par le virus de la)","",Domestique,-,"Chats",-,-,-,Animal,15,-,-,15,-
2010,Jan-Jui 2010,Europe,Russie,"Respublika Bashkortostan","Rage (Inf. par le virus de la)","",Domestique,-,"Ovins et caprins (cheptel mixte)",-,-,-,Animal,5,-,-,5,-
2010,Jan-Jui 2010,Europe,Russie,"Respublika Bashkortostan","Rage (Inf. par le virus de la)","",Domestique,-,"Equidés",-,-,-,Animal,3,-,-,3,-
2010,Jan-Jui 2010,Europe,Russie,"Respublika Bashkortostan","Rage (Inf. par le virus de la)","",Sauvage,-,"Faune sauvage (espèce non spécifiée)",-,-,-,Animal,55,-,-,55,-
2010,Jan-Jui 2010,Europe,Russie,"Respublika Bashkortostan","Rage (Inf. par le virus de la)","",Tous,-,"",-,140,-,-,-,-,-,-,-
2010,Jan-Jui 2010,Europe,Russie,"Respublika Bashkortostan","Varroa spp. (Inf. des abeilles mellifères par) (Varroose)","",Domestique,-,"Abeilles",-,-,-,Hives,832,-,-,13,-
2010,Jan-Jui 2010,Europe,Russie,"Respublika Bashkortostan","Varroa spp. (Inf. des abeilles mellifères par) (Varroose)","",Tous,-,"",-,84,-,-,-,-,-,-,-
2010,Jan-Jui 2010,Europe,Russie,"Respublika Buryatiya","Anémie infectieuse des équidés","",Domestique,-,"Equidés",-,-,-,Animal,3,-,-,-,-
2010,Jan-Jui 2010,Europe,Russie,"Respublika Buryatiya","Brucella abortus (Inf. à)","",Domestique,-,"Bovins",-,-,-,Animal,91,91,-,-,-
2010,Jan-Jui 2010,Europe,Russie,"Respublika Buryatiya","Brucella melitensis (Inf. à)","",Domestique,-,"Ovins et caprins (cheptel mixte)",-,-,-,Animal,-,-,-,-,-
2010,Jan-Jui 2010,Europe,Russie,"Respublika Buryatiya","Leucose bovine enzootique","",Domestique,-,"Bovins",-,-,-,Animal,-,-,-,-,-
2010,Jan-Jui 2010,Europe,Russie,"Respublika Dagestan","Brucella abortus (Inf. à)","",Domestique,-,"Bovins",-,-,-,Animal,292,292,-,-,-
2010,Jan-Jui 2010,Europe,Russie,"Respublika Dagestan","Brucella abortus (Inf. à)","",Tous,-,"",-,6,-,-,-,-,-,-,-
2010,Jan-Jui 2010,Europe,Russie,"Respublika Dagestan","Brucella melitensis (Inf. à)","",Domestique,-,"Ovins et caprins (cheptel mixte)",-,-,-,Animal,411,411,-,-,-
2010,Jan-Jui 2010,Europe,Russie,"Respublika Dagestan","Brucella melitensis (Inf. à)","",Tous,-,"",-,3,-,-,-,-,-,-,-
2010,Jan-Jui 2010,Europe,Russie,"Respublika Dagestan","Épididymite ovine (Brucella ovis)","",Domestique,-,"Ovins",-,-,-,Animal,14,-,-,-,-
2010,Jan-Jui 2010,Europe,Russie,"Respublika Dagestan","Fièvre charbonneuse","",Domestique,-,"Bovins",-,-,-,Animal,1,-,-,-,-
2010,Jan-Jui 2010,Europe,Russie,"Respublika Dagestan","Fièvre charbonneuse","",Tous,-,"",-,1,-,-,-,-,-,-,-
2010,Jan-Jui 2010,Europe,Russie,"Respublika Dagestan","Leptospirose","",Domestique,-,"Equidés",-,-,-,Animal,18,-,-,-,-
2010,Jan-Jui 2010,Europe,Russie,"Respublika Dagestan","Leptospirose","",Tous,-,"",-,1,-,-,-,-,-,-,-
2010,Jan-Jui 2010,Europe,Russie,"Respublika Dagestan","Leucose bovine enzootique","",Domestique,-,"Bovins",-,-,-,Animal,116,37,-,-,-
2010,Jan-Jui 2010,Europe,Russie,"Respublika Dagestan","Leucose bovine enzootique","",Tous,-,"",-,5,-,-,-,-,-,-,-
2010,Jan-Jui 2010,Europe,Russie,"Respublika Dagestan","Peste porcine africaine  (Inf. par le virus de la)","",Domestique,-,"Suidés",-,-,-,Animal,-,-,-,-,-
2010,Jan-Jui 2010,Europe,Russie,"Respublika Dagestan","Peste porcine africaine  (Inf. par le virus de la)","",Sauvage,-,"Faune sauvage (espèce non spécifiée)",-,-,-,Animal,1,0,0,1,-
2010,Jan-Jui 2010,Europe,Russie,"Respublika Dagestan","Peste porcine africaine  (Inf. par le virus de la)","",Tous,-,"",-,1,-,-,-,-,-,-,-
2010,Jan-Jui 2010,Europe,Russie,"Respublika Dagestan","Rage (Inf. par le virus de la)","",Domestique,-,"Bovins",-,-,-,Animal,8,-,-,8,-
2010,Jan-Jui 2010,Europe,Russie,"Respublika Dagestan","Rage (Inf. par le virus de la)","",Domestique,-,"Chiens",-,-,-,Animal,2,-,-,2,-
2010,Jan-Jui 2010,Europe,Russie,"Respublika Dagestan","Rage (Inf. par le virus de la)","",Domestique,-,"Chats",-,-,-,Animal,1,-,-,1,-
2010,Jan-Jui 2010,Europe,Russie,"Respublika Dagestan","Rage (Inf. par le virus de la)","",Sauvage,-,"Faune sauvage (espèce non spécifiée)",-,-,-,Animal,1,-,-,1,-
2010,Jan-Jui 2010,Europe,Russie,"Respublika Dagestan","Rage (Inf. par le virus de la)","",Tous,-,"",-,12,-,-,-,-,-,-,-
2010,Jan-Jui 2010,Europe,Russie,"Respublika Dagestan","Salmonellose (S. abortusovis)","",Domestique,-,"Ovins",-,-,-,Animal,821,-,-,281,-
2010,Jan-Jui 2010,Europe,Russie,"Respublika Dagestan","Salmonellose (S. abortusovis)","",Tous,-,"",-,33,-,-,-,-,-,-,-
2010,Jan-Jui 2010,Europe,Russie,"Respublika Ingushetiya","Brucella abortus (Inf. à)","",Domestique,-,"Bovins",-,-,-,Animal,33,33,-,-,-
2010,Jan-Jui 2010,Europe,Russie,"Respublika Ingushetiya","Brucella abortus (Inf. à)","",Tous,-,"",-,3,-,-,-,-,-,-,-
2010,Jan-Jui 2010,Europe,Russie,"Respublika Ingushetiya","Tuberculose bovine (-2018)","",Domestique,-,"Bovins",-,-,-,Animal,1,1,-,-,-
2010,Jan-Jui 2010,Europe,Russie,"Respublika Ingushetiya","Tuberculose bovine (-2018)","",Tous,-,"",-,1,-,-,-,-,-,-,-
2010,Jan-Jui 2010,Europe,Russie,"Respublika Kalmykiya","Brucella abortus (Inf. à)","",Domestique,-,"Bovins",-,-,-,Animal,187,89,-,-,-
2010,Jan-Jui 2010,Europe,Russie,"Respublika Kalmykiya","Leptospirose","",Domestique,-,"Bovins",-,-,-,Animal,114,-,-,-,-
2010,Jan-Jui 2010,Europe,Russie,"Respublika Kalmykiya","Leptospirose","",Tous,-,"",-,1,-,-,-,-,-,-,-
2010,Jan-Jui 2010,Europe,Russie,"Respublika Kalmykiya","Rage (Inf. par le virus de la)","",Domestique,-,"Bovins",-,-,-,Animal,4,-,-,4,-
2010,Jan-Jui 2010,Europe,Russie,"Respublika Kalmykiya","Rage (Inf. par le virus de la)","",Domestique,-,"Chiens",-,-,-,Animal,4,-,-,4,-
2010,Jan-Jui 2010,Europe,Russie,"Respublika Kalmykiya","Rage (Inf. par le virus de la)","",Domestique,-,"Chats",-,-,-,Animal,1,-,-,1,-
2010,Jan-Jui 2010,Europe,Russie,"Respublika Kalmykiya","Rage (Inf. par le virus de la)","",Domestique,-,"Ovins et caprins (cheptel mixte)",-,-,-,Animal,1,-,-,1,-
2010,Jan-Jui 2010,Europe,Russie,"Respublika Kalmykiya","Rage (Inf. par le virus de la)","",Sauvage,-,"Faune sauvage (espèce non spécifiée)",-,-,-,Animal,1,-,-,1,-
2010,Jan-Jui 2010,Europe,Russie,"Respublika Kalmykiya","Rage (Inf. par le virus de la)","",Tous,-,"",-,10,-,-,-,-,-,-,-
2010,Jan-Jui 2010,Europe,Russie,"Respublika Kalmykiya","Tuberculose bovine (-2018)","",Domestique,-,"Bovins",-,-,-,Animal,14,14,-,-,-
2010,Jan-Jui 2010,Europe,Russie,"Respublika Kareliya","Echinococcose/hydatidose","",Domestique,-,"Suidés",-,-,-,Animal,15,-,-,-,-
2010,Jan-Jui 2010,Europe,Russie,"Respublika Kareliya","Leucose bovine enzootique","",Domestique,-,"Bovins",-,-,-,Animal,15,17,-,-,-
2010,Jan-Jui 2010,Europe,Russie,"Respublika Kareliya","Varroa spp. (Inf. des abeilles mellifères par) (Varroose)","",Domestique,-,"Abeilles",-,-,-,Hives,7,-,-,-,-
2010,Jan-Jui 2010,Europe,Russie,"Respublika Khakasiya","Brucella abortus (Inf. à)","",Domestique,-,"Bovins",-,-,-,Animal,1,1,-,-,-
2010,Jan-Jui 2010,Europe,Russie,"Respublika Khakasiya","Brucella melitensis (Inf. à)","",Domestique,-,"Ovins et caprins (cheptel mixte)",-,-,-,Animal,26,26,-,-,-
2010,Jan-Jui 2010,Europe,Russie,"Respublika Khakasiya","Brucella melitensis (Inf. à)","",Tous,-,"",-,2,-,-,-,-,-,-,-
2010,Jan-Jui 2010,Europe,Russie,"Respublika Khakasiya","Chlamydia abortus (Inf. à) (Avortement enzootique des brebis ou chlamydiose ovine)","",Domestique,-,"Ovins",-,-,-,Animal,50,-,-,-,-
2010,Jan-Jui 2010,Europe,Russie,"Respublika Khakasiya","Épididymite ovine (Brucella ovis)","",Domestique,-,"Ovins",-,-,-,Animal,22,-,-,-,-
2010,Jan-Jui 2010,Europe,Russie,"Respublika Khakasiya","Leucose bovine enzootique","",Domestique,-,"Bovins",-,-,-,Animal,9,8,-,-,-
2010,Jan-Jui 2010,Europe,Russie,"Respublika Khakasiya","Rage (Inf. par le virus de la)","",Sauvage,-,"Faune sauvage (espèce non spécifiée)",-,-,-,Animal,1,-,-,1,-
2010,Jan-Jui 2010,Europe,Russie,"Respublika Khakasiya","Rage (Inf. par le virus de la)","",Tous,-,"",-,1,-,-,-,-,-,-,-
2010,Jan-Jui 2010,Europe,Russie,"Respublika Khakasiya","Trypanosoma equiperdum (Inf. à) (Dourine)","",Domestique,-,"Equidés",-,-,-,Animal,90,-,-,-,-
2010,Jan-Jui 2010,Europe,Russie,"Respublika Khakasiya","Trypanosoma equiperdum (Inf. à) (Dourine)","",Tous,-,"",-,1,-,-,-,-,-,-,-
2010,Jan-Jui 2010,Europe,Russie,"Respublika Komi","Anémie infectieuse des équidés","",Domestique,-,"Equidés",-,-,-,Animal,9,-,-,1,-
2010,Jan-Jui 2010,Europe,Russie,"Respublika Komi","Leptospirose","",Domestique,-,"Bovins",-,-,-,Animal,619,-,-,-,-
2010,Jan-Jui 2010,Europe,Russie,"Respublika Komi","Leptospirose","",Tous,-,"",-,3,-,-,-,-,-,-,-
2010,Jan-Jui 2010,Europe,Russie,"Respublika Mariy-El","Lagovirus pathogènes du lapin (Inf. par des) (Maladie hémorragique du lapin)","",Domestique,-,"Lapins",-,-,-,Animal,1,-,-,1,-
2010,Jan-Jui 2010,Europe,Russie,"Respublika Mariy-El","Lagovirus pathogènes du lapin (Inf. par des) (Maladie hémorragique du lapin)","",Tous,-,"",-,1,-,-,-,-,-,-,-
2010,Jan-Jui 2010,Europe,Russie,"Respublika Mariy-El","Leucose bovine enzootique","",Domestique,-,"Bovins",-,-,-,Animal,427,223,-,-,-
2010,Jan-Jui 2010,Europe,Russie,"Respublika Mariy-El","Maladie de Marek (-2011)","",Domestique,-,"Oiseaux",-,-,-,Animal,6,-,-,6,-
2010,Jan-Jui 2010,Europe,Russie,"Respublika Mariy-El","Maladie de Marek (-2011)","",Tous,-,"",-,1,-,-,-,-,-,-,-
2010,Jan-Jui 2010,Europe,Russie,"Respublika Mariy-El","Rage (Inf. par le virus de la)","",Domestique,-,"Ovins et caprins (cheptel mixte)",-,-,-,Animal,5,-,-,5,-
2010,Jan-Jui 2010,Europe,Russie,"Respublika Mariy-El","Rage (Inf. par le virus de la)","",Domestique,-,"Chiens",-,-,-,Animal,3,-,-,3,-
2010,Jan-Jui 2010,Europe,Russie,"Respublika Mariy-El","Rage (Inf. par le virus de la)","",Domestique,-,"Bovins",-,-,-,Animal,1,-,-,1,-
2010,Jan-Jui 2010,Europe,Russie,"Respublika Mariy-El","Rage (Inf. par le virus de la)","",Domestique,-,"Chats",-,-,-,Animal,1,-,-,1,-
2010,Jan-Jui 2010,Europe,Russie,"Respublika Mariy-El","Rage (Inf. par le virus de la)","",Sauvage,-,"Faune sauvage (espèce non spécifiée)",-,-,-,Animal,2,-,-,2,-
2010,Jan-Jui 2010,Europe,Russie,"Respublika Mariy-El","Rage (Inf. par le virus de la)","",Tous,-,"",-,9,-,-,-,-,-,-,-
2010,Jan-Jui 2010,Europe,Russie,"Respublika Mordoviya","Leucose bovine enzootique","",Domestique,-,"Bovins",-,-,-,Animal,309,54,-,-,-
2010,Jan-Jui 2010,Europe,Russie,"Respublika Mordoviya","Pestivirus bovins (Diarrhée virale bovine) (Inf. par des)","",Domestique,-,"Bovins",-,-,-,Animal,6,-,-,2,-
2010,Jan-Jui 2010,Europe,Russie,"Respublika Mordoviya","Pestivirus bovins (Diarrhée virale bovine) (Inf. par des)","",Tous,-,"",-,1,-,-,-,-,-,-,-
2010,Jan-Jui 2010,Europe,Russie,"Respublika Mordoviya","Rage (Inf. par le virus de la)","",Domestique,-,"Bovins",-,-,-,Animal,6,-,-,6,-
2010,Jan-Jui 2010,Europe,Russie,"Respublika Mordoviya","Rage (Inf. par le virus de la)","",Domestique,-,"Chats",-,-,-,Animal,3,-,-,3,-
2010,Jan-Jui 2010,Europe,Russie,"Respublika Mordoviya","Rage (Inf. par le virus de la)","",Domestique,-,"Chiens",-,-,-,Animal,2,-,-,2,-
2010,Jan-Jui 2010,Europe,Russie,"Respublika Mordoviya","Rage (Inf. par le virus de la)","",Domestique,-,"Ovins et caprins (cheptel mixte)",-,-,-,Animal,2,-,-,2,-
2010,Jan-Jui 2010,Europe,Russie,"Respublika Mordoviya","Rage (Inf. par le virus de la)","",Sauvage,-,"Faune sauvage (espèce non spécifiée)",-,-,-,Animal,23,-,-,23,-
2010,Jan-Jui 2010,Europe,Russie,"Respublika Mordoviya","Rage (Inf. par le virus de la)","",Tous,-,"",-,34,-,-,-,-,-,-,-
2010,Jan-Jui 2010,Europe,Russie,"Respublika Sakha(Yakutiya)","Brucella abortus (Inf. à)","",Domestique,-,"Cervidés",-,-,-,Animal,272,-,-,-,-
2010,Jan-Jui 2010,Europe,Russie,"Respublika Sakha(Yakutiya)","Leptospirose","",Domestique,-,"Equidés",-,-,-,Animal,148,-,-,-,-
2010,Jan-Jui 2010,Europe,Russie,"Respublika Sakha(Yakutiya)","Leptospirose","",Domestique,-,"Bovins",-,-,-,Animal,92,-,-,-,-
2010,Jan-Jui 2010,Europe,Russie,"Respublika Sakha(Yakutiya)","Leptospirose","",Domestique,-,"Suidés",-,-,-,Animal,5,-,-,-,-
2010,Jan-Jui 2010,Europe,Russie,"Respublika Sakha(Yakutiya)","Leptospirose","",Tous,-,"",-,14,-,-,-,-,-,-,-
2010,Jan-Jui 2010,Europe,Russie,"Respublika Sakha(Yakutiya)","Rage (Inf. par le virus de la)","",Sauvage,-,"Faune sauvage (espèce non spécifiée)",-,-,-,Animal,3,-,-,3,-
2010,Jan-Jui 2010,Europe,Russie,"Respublika Sakha(Yakutiya)","Rage (Inf. par le virus de la)","",Tous,-,"",-,1,-,-,-,-,-,-,-
2010,Jan-Jui 2010,Europe,Russie,"Respublika Sakha(Yakutiya)","Rhinotrachéite infectieuse bovine/vulvovaginite pustuleuse infectieuse","",Domestique,-,"Bovins",-,-,-,Animal,63,-,-,-,-
2010,Jan-Jui 2010,Europe,Russie,"Respublika Sakha(Yakutiya)","Rhinotrachéite infectieuse bovine/vulvovaginite pustuleuse infectieuse","",Tous,-,"",-,6,-,-,-,-,-,-,-
2010,Jan-Jui 2010,Europe,Russie,"Respublika Sakha(Yakutiya)","Typhose aviaire","",Domestique,-,"Oiseaux",-,-,-,Animal,3,-,-,3,-
2010,Jan-Jui 2010,Europe,Russie,"Respublika Sakha(Yakutiya)","Typhose aviaire","",Tous,-,"",-,1,-,-,-,-,-,-,-
2010,Jan-Jui 2010,Europe,Russie,"Respublika Severnaya Osetiya - Alanya","Brucella abortus (Inf. à)","",Domestique,-,"Bovins",-,-,-,Animal,430,417,-,-,-
2010,Jan-Jui 2010,Europe,Russie,"Respublika Severnaya Osetiya - Alanya","Rage (Inf. par le virus de la)","",Domestique,-,"Chiens",-,-,-,Animal,14,-,-,14,-
2010,Jan-Jui 2010,Europe,Russie,"Respublika Severnaya Osetiya - Alanya","Rage (Inf. par le virus de la)","",Domestique,-,"Bovins",-,-,-,Animal,10,-,-,10,-
2010,Jan-Jui 2010,Europe,Russie,"Respublika Severnaya Osetiya - Alanya","Rage (Inf. par le virus de la)","",Tous,-,"",-,24,-,-,-,-,-,-,-
2010,Jan-Jui 2010,Europe,Russie,"Respublika Severnaya Osetiya - Alanya","Tuberculose bovine (-2018)","",Domestique,-,"Bovins",-,-,-,Animal,53,7,-,-,-
2010,Jan-Jui 2010,Europe,Russie,"Respublika Tatarstan","Choléra aviaire (-2011)","",Domestique,-,"Oiseaux",-,-,-,Animal,8,-,-,4,-
2010,Jan-Jui 2010,Europe,Russie,"Respublika Tatarstan","Choléra aviaire (-2011)","",Tous,-,"",-,2,-,-,-,-,-,-,-
2010,Jan-Jui 2010,Europe,Russie,"Respublika Tatarstan","Leucose bovine enzootique","",Domestique,-,"Bovins",-,-,-,Animal,450,162,-,-,-
2010,Jan-Jui 2010,Europe,Russie,"Respublika Tatarstan","Leucose bovine enzootique","",Tous,-,"",-,4,-,-,-,-,-,-,-
2010,Jan-Jui 2010,Europe,Russie,"Respublika Tatarstan","Rage (Inf. par le virus de la)","",Domestique,-,"Bovins",-,-,-,Animal,26,-,-,26,-
2010,Jan-Jui 2010,Europe,Russie,"Respublika Tatarstan","Rage (Inf. par le virus de la)","",Domestique,-,"Chats",-,-,-,Animal,20,-,-,20,-
2010,Jan-Jui 2010,Europe,Russie,"Respublika Tatarstan","Rage (Inf. par le virus de la)","",Domestique,-,"Chiens",-,-,-,Animal,15,-,-,15,-
2010,Jan-Jui 2010,Europe,Russie,"Respublika Tatarstan","Rage (Inf. par le virus de la)","",Domestique,-,"Equidés",-,-,-,Animal,4,-,-,4,-
2010,Jan-Jui 2010,Europe,Russie,"Respublika Tatarstan","Rage (Inf. par le virus de la)","",Domestique,-,"Ovins et caprins (cheptel mixte)",-,-,-,Animal,1,-,-,1,-
2010,Jan-Jui 2010,Europe,Russie,"Respublika Tatarstan","Rage (Inf. par le virus de la)","",Sauvage,-,"Faune sauvage (espèce non spécifiée)",-,-,-,Animal,83,-,-,83,-
2010,Jan-Jui 2010,Europe,Russie,"Respublika Tatarstan","Rage (Inf. par le virus de la)","",Tous,-,"",-,131,-,-,-,-,-,-,-
2010,Jan-Jui 2010,Europe,Russie,"Respublika Tatarstan","Tuberculose bovine (-2018)","",Domestique,-,"Bovins",-,-,-,Animal,49,49,-,-,-
2010,Jan-Jui 2010,Europe,Russie,"Respublika Tatarstan","Tuberculose bovine (-2018)","",Tous,-,"",-,1,-,-,-,-,-,-,-
2010,Jan-Jui 2010,Europe,Russie,"Respublika Tyva","Brucella abortus (Inf. à)","",Domestique,-,"Bovins",-,-,-,Animal,-,-,-,-,-
2010,Jan-Jui 2010,Europe,Russie,"Respublika Tyva","Brucella melitensis (Inf. à)","",Domestique,-,"Ovins et caprins (cheptel mixte)",-,-,-,Animal,-,-,-,-,-
2010,Jan-Jui 2010,Europe,Russie,"Respublika Tyva","Influenza aviaire de haute pathogénicité (Inf. par les virus de l') (volailles)","H5N1",Sauvage,-,"Faune sauvage (espèce non spécifiée)",-,-,-,Animal,367,0,0,367,-
